3200
 33 27 24 7 18 18 7 26 32 10
 13 13 46 1 13 21 28 43 29 4
 37 41 2 47 1 46 21 1 37 4
 14 22 44 35 43 11 43 39 48 33
 16 5 8 29 32 5 12 22 29 3
 40 42 6 2 4 27 43 0 46 32
 8 11 21 7 32 3 1 23 15 22
 19 3 21 26 32 17 46 5 11 9
 3 21 24 33 35 13 5 4 27 49
 30 6 0 36 23 40 47 49 25 30
 43 13 4 33 47 41 23 29 7 24
 17 29 11 14 44 29 46 23 27 21
 22 22 18 7 47 8 0 14 1 48
 8 15 5 28 24 38 39 41 43 3
 26 14 16 0 11 3 48 29 39 42
 19 14 37 5 22 26 49 37 26 15
 27 49 14 4 31 6 1 45 20 7
 39 14 18 10 19 27 27 11 39 25
 29 3 34 38 33 16 49 12 33 42
 39 2 10 27 48 19 18 31 2 39
 30 30 27 48 4 29 16 42 42 46
 11 28 7 28 46 20 48 33 45 30
 10 30 47 40 16 2 16 24 39 17
 23 47 33 20 33 16 21 9 41 40
 35 14 3 11 31 12 35 20 11 24
 28 11 2 16 15 36 20 42 36 43
 34 24 1 44 35 37 40 28 22 40
 22 13 7 46 36 20 4 28 12 4
 40 45 34 28 37 18 30 8 15 47
 42 45 27 25 11 12 40 20 14 21
 26 1 14 46 4 14 37 11 8 31
 33 40 11 34 47 3 22 49 34 19
 34 46 11 15 19 10 28 11 40 30
 20 2 25 21 12 21 45 49 9 42
 21 19 5 41 14 15 1 11 4 34
 33 23 6 22 14 43 3 36 47 15
 30 40 37 35 40 7 31 29 2 35
 31 29 41 25 3 25 14 32 13 49
 18 0 23 20 12 25 15 15 37 45
 35 11 14 38 35 40 3 6 24 30
 37 40 0 40 33 29 39 1 27 11
 25 13 38 2 12 42 37 13 0 39
 43 34 46 21 47 21 18 2 37 48
 16 7 27 14 9 28 27 17 30 7
 21 40 37 18 33 44 39 24 13 40
 44 36 2 34 3 36 8 38 10 0
 13 0 39 38 45 45 32 4 6 5
 12 15 25 18 31 29 14 38 49 31
 41 48 32 48 26 0 18 5 32 41
 41 38 35 12 13 41 26 18 23 44
 39 43 42 42 33 17 23 28 15 8
 0 32 16 14 0 17 29 7 0 37
 45 10 37 36 45 2 44 27 24 13
 33 39 47 48 12 24 27 45 37 10
 25 43 7 17 31 18 23 6 9 20
 32 28 23 16 29 43 15 38 4 22
 41 45 15 48 45 29 21 46 40 31
 1 40 35 25 1 46 10 36 30 14
 13 5 26 1 23 16 13 46 3 10
 3 12 45 13 36 39 42 29 35 42
 3 18 27 41 34 48 6 8 35 29
 25 44 4 12 21 11 25 9 11 37
 15 36 39 26 31 42 39 22 42 29
 20 0 11 2 11 5 40 45 38 30
 40 2 28 46 7 32 25 2 3 22
 48 46 49 22 49 7 10 46 9 17
 3 37 0 15 37 13 35 33 48 17
 38 41 29 10 41 34 21 10 21 42
 45 6 27 21 49 17 30 30 12 5
 33 39 15 20 27 45 47 7 47 46
 33 18 32 9 28 31 6 37 18 2
 19 48 8 35 47 9 3 24 37 28
 32 28 15 18 15 23 33 33 28 46
 6 35 7 15 5 44 22 49 42 27
 47 33 48 9 20 4 45 23 0 49
 8 40 16 11 13 44 14 8 6 11
 48 37 6 14 46 11 9 0 8 13
 6 1 12 2 31 44 30 39 20 49
 49 21 19 13 40 10 41 43 33 32
 32 26 35 21 0 1 13 8 31 3
 4 21 20 12 49 37 44 21 2 38
 39 9 22 21 0 42 39 31 22 30
 0 43 6 21 40 35 17 21 26 36
 11 8 44 5 16 4 43 4 49 15
 31 35 0 10 5 29 22 23 28 41
 31 37 16 18 17 18 13 23 19 2
 20 13 41 44 6 13 19 5 44 9
 8 0 24 27 43 19 4 37 43 43
 0 5 35 22 12 43 46 27 39 4
 33 9 27 20 22 43 39 22 39 34
 27 12 15 5 30 39 31 11 33 36
 29 30 21 32 11 21 8 48 11 13
 12 0 33 35 33 17 31 8 42 48
 8 49 12 19 7 44 28 37 34 44
 35 4 35 44 46 11 8 40 0 30
 41 46 20 37 37 31 10 6 32 36
 41 30 25 35 38 35 29 22 1 6
 16 25 0 10 1 8 1 10 14 24
 12 24 35 18 10 13 44 26 30 25
 5 2 1 29 38 28 42 41 44 14
 21 38 46 0 31 32 46 45 32 15
 49 1 13 9 27 45 15 16 26 26
 34 19 24 29 45 10 18 42 42 39
 19 5 31 25 37 7 18 11 48 33
 28 49 39 27 21 39 20 14 44 10
 19 27 11 17 2 20 46 11 27 23
 17 11 22 18 22 26 1 40 24 42
